Gene_ID,accession,go_id,GOterm_depth,category,evidence_code,go_description,distance,model_name,protein_id,organism,gene_name,reliability_index,support_count,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference
g_14813,anno1.g15335.t2,GO:0044011,7.0,P,IMP,single-species biofilm formation on inanimate substrate,0.0183,Ankh3-Large,Q6FM33_CANGA,Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus).,SIR4 {ECO:0000313|CGD:CAL0134245},0.9817,1,0,0,,17.1835,32.2997,-23,21.2532,1548,1320,1447
g_14813,anno1.g15335.t2,GO:0045792,6.0,P,IMP,negative regulation of cell size,0.0112,ESM3c,Q9XZS6_DROME,Drosophila melanogaster (Fruit fly).,RhoGAP1A {ECO:0000313|FlyBase:FBgn0025836},0.9888,1,0,0,,15.0716,25.3956,-305,47.4755,1327,1320,704
g_14813,anno1.g15335.t2,GO:0045792,6.0,P,IMP,negative regulation of cell size,0.1428,Prot-T5,Q9XZS6_DROME,Drosophila melanogaster (Fruit fly).,RhoGAP1A {ECO:0000313|FlyBase:FBgn0025836},0.8572,1,0,0,,15.0716,25.3956,-305,47.4755,1327,1320,704
g_14813,anno1.g15335.t2,GO:0048800,4.0,P,IMP,antennal morphogenesis,0.0043,ESM,B7YZF2_DROME,Drosophila melanogaster (Fruit fly).,"sha {ECO:0000313|EMBL:ACL83099.1, ECO:0000313|FlyBase:FBgn0003382}",0.9957,3,0,0,,17.8593,32.2295,-177,25.3696,1691,1320,1633
g_14813,anno1.g15335.t2,GO:0048800,4.0,P,IMP,antennal morphogenesis,0.0109,ESM3c,B7YZF2_DROME,Drosophila melanogaster (Fruit fly).,"sha {ECO:0000313|EMBL:ACL83099.1, ECO:0000313|FlyBase:FBgn0003382}",0.9891,3,0,0,,17.8593,32.2295,-177,25.3696,1691,1320,1633
g_14813,anno1.g15335.t2,GO:0048813,8.0,P,IMP,dendrite morphogenesis,0.0054,ESM,Q52KP9_MOUSE,Mus musculus (Mouse).,"Kidins220 {ECO:0000313|EMBL:AAH94243.1, ECO:0000313|MGI:MGI:1924730}",0.9946,1,0,0,,15.4367,25.4518,-341,49.4729,1328,1320,679
g_14813,anno1.g15335.t2,GO:0051211,3.0,P,IGI,anisotropic cell growth,0.0186,Ankh3-Large,Q9C6N3_ARATH,Arabidopsis thaliana (Mouse-ear cress).,BPP5 {ECO:0000313|TAIR:AT1G27850},0.9814,1,0,0,,17.743,29.9796,-69,32.223,1471,1320,1148
g_14813,anno1.g15335.t2,GO:0051286,3.0,C,IDA,cell tip,0.0135,Prost-T5,YKQ7_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,,0.9865,1,0,0,,16.474,29.3353,-120,29.6243,1384,1320,1038
g_14813,anno1.g15335.t2,GO:0055028,8.0,C,IDA,cortical microtubule,0.0186,Ankh3-Large,Q9C6N3_ARATH,Arabidopsis thaliana (Mouse-ear cress).,BPP5 {ECO:0000313|TAIR:AT1G27850},0.9814,1,0,0,,17.743,29.9796,-69,32.223,1471,1320,1148
g_14813,anno1.g15335.t2,GO:0070273,6.0,F,IDA,phosphatidylinositol-4-phosphate binding,0.0135,Prost-T5,YKQ7_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,,0.9865,1,0,0,,16.474,29.3353,-120,29.6243,1384,1320,1038
g_14813,anno1.g15335.t2,GO:0098793,2.0,C,IDA,presynapse,0.012,Prost-T5,F1M078_RAT,Rattus norvegicus (Rat).,"Zfp804a {ECO:0000313|Ensembl:ENSRNOP00000049549.6, ECO:0000313|RGD:1305239}",0.988,1,0,0,,17.5316,32.5386,-137,23.4222,1426,1320,1198
g_14813,anno1.g15335.t2,GO:0140278,7.0,P,IMP,mitotic division septum assembly,0.0135,Prost-T5,YKQ7_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,,0.9865,1,0,0,,16.474,29.3353,-120,29.6243,1384,1320,1038
g_14813,anno1.g15335.t2,GO:1902952,8.0,P,IMP,positive regulation of dendritic spine maintenance,0.012,Prost-T5,F1M078_RAT,Rattus norvegicus (Rat).,"Zfp804a {ECO:0000313|Ensembl:ENSRNOP00000049549.6, ECO:0000313|RGD:1305239}",0.988,1,0,0,,17.5316,32.5386,-137,23.4222,1426,1320,1198
g_15146,anno1.g15687.t1,GO:0000281,5.0,P,IMP,mitotic cytokinesis,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0000902,3.0,P,IMP,cell morphogenesis,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0000963,7.0,P,IMP,mitochondrial RNA processing,0.125,Prost-T5,Q57ZN5_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,Tb03.27C5.90 {ECO:0000313|EMBL:AAZ10311.1},0.875,1,0,0,,13.6483,23.2721,-429,50.1312,1143,577,1136
g_15146,anno1.g15687.t1,GO:0001681,7.0,F,IDA,sialate O-acetylesterase activity,0.312,Prot-T5,HEMA_BRV1,Breda virus 1 (BRV-1).,HE,0.688,1,0,0,,15.736,27.242,-117,31.9797,591,577,416
g_15146,anno1.g15687.t1,GO:0004222,5.0,F,IDA,metalloendopeptidase activity,0.1213,Prost-T5,LEF_BACAN,Bacillus anthracis.,lef {ECO:0000303|PubMed:2509294},0.8787,1,0,0,,16.0048,29.1215,-188,33.213,831,577,809
g_15146,anno1.g15687.t1,GO:0004998,2.0,F,IDA,transferrin receptor activity,0.0528,Ankh3-Large,ESAG7_TRYBB,Trypanosoma brucei brucei.,ESAG7 {ECO:0000303|PubMed:12106867},0.9472,1,0,0,,13.1034,26.0345,-172,42.2414,580,577,338
g_15146,anno1.g15687.t1,GO:0005186,5.0,F,IDA,pheromone activity,0.0206,ESM3c,A8R0U0_MOUSE,Mus musculus (Mouse).,"Esp6 {ECO:0000313|EMBL:BAF92723.1, ECO:0000313|Ensembl:ENSMUSP00000094930.4, ECO:0000313|MGI:MGI:3643294}",0.9794,1,0,0,,9.0121,12.825,-352,76.4298,577,577,136
g_15146,anno1.g15687.t1,GO:0005615,2.0,C,IDA,extracellular space,0.0143,ESM,Q9W494_DROME,Drosophila melanogaster (Fruit fly).,"cv {ECO:0000313|EMBL:AAF46063.1, ECO:0000313|FlyBase:FBgn0000394}",0.9857,1,0,0,,12.2241,21.562,-220,58.4041,589,577,257
g_15146,anno1.g15687.t1,GO:0005615,2.0,C,IDA,extracellular space,0.0206,ESM3c,A8R0U0_MOUSE,Mus musculus (Mouse).,"Esp6 {ECO:0000313|EMBL:BAF92723.1, ECO:0000313|Ensembl:ENSMUSP00000094930.4, ECO:0000313|MGI:MGI:3643294}",0.9794,1,0,0,,9.0121,12.825,-352,76.4298,577,577,136
g_15146,anno1.g15687.t1,GO:0005634,5.0,C,IDA,nucleus,0.1169,Prost-T5,Q57X61_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,Tb07.26A24.990 {ECO:0000313|EMBL:AAZ12509.1},0.8831,1,0,0,,14.6825,25.9921,-322,43.9484,1008,577,996
g_15146,anno1.g15687.t1,GO:0005737,2.0,C,IDA,cytoplasm,0.0553,Ankh3-Large,CFPA_TREPA,Treponema pallidum (strain Nichols).,cfpA,0.9447,1,0,0,,15.6643,33.1469,-110,24.4755,715,577,678
g_15146,anno1.g15687.t1,GO:0005737,2.0,C,IDA,cytoplasm,0.1169,Prost-T5,Q57X61_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,Tb07.26A24.990 {ECO:0000313|EMBL:AAZ12509.1},0.8831,1,0,0,,14.6825,25.9921,-322,43.9484,1008,577,996
g_15146,anno1.g15687.t1,GO:0005739,5.0,C,IDA,mitochondrion,0.125,Prost-T5,Q57ZN5_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,Tb03.27C5.90 {ECO:0000313|EMBL:AAZ10311.1},0.875,1,0,0,,13.6483,23.2721,-429,50.1312,1143,577,1136
g_15146,anno1.g15687.t1,GO:0005783,5.0,C,IDA,endoplasmic reticulum,0.0183,ESM3c,ERO1_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,ERO1,0.9817,1,0,0,,18.6709,30.538,-45,19.6203,632,577,563
g_15146,anno1.g15687.t1,GO:0005788,5.0,C,IDA,endoplasmic reticulum lumen,0.1187,Prost-T5,GLU2B_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,GTB1,0.8813,1,0,0,,18.6207,32.9655,-89,23.5862,725,577,702
g_15146,anno1.g15687.t1,GO:0005819,5.0,C,IDA,spindle,0.1169,Prost-T5,Q57X61_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,Tb07.26A24.990 {ECO:0000313|EMBL:AAZ12509.1},0.8831,1,0,0,,14.6825,25.9921,-322,43.9484,1008,577,996
g_15146,anno1.g15687.t1,GO:0005886,3.0,C,IDA,plasma membrane,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0006491,8.0,P,IDA,N-glycan processing,0.1187,Prost-T5,GLU2B_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,GTB1,0.8813,1,0,0,,18.6207,32.9655,-89,23.5862,725,577,702
g_15146,anno1.g15687.t1,GO:0006508,5.0,P,IDA,proteolysis,0.1213,Prost-T5,LEF_BACAN,Bacillus anthracis.,lef {ECO:0000303|PubMed:2509294},0.8787,1,0,0,,16.0048,29.1215,-188,33.213,831,577,809
g_15146,anno1.g15687.t1,GO:0006909,6.0,P,IMP,phagocytosis,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0006935,3.0,P,IMP,chemotaxis,0.3045,Prot-T5,Q54CF9_DICDI,Dictyostelium discoideum (Social amoeba).,,0.6955,1,0,0,,12.1662,18.8724,-763,66.2315,1685,577,1677
g_15146,anno1.g15687.t1,GO:0007015,5.0,P,IMP,actin filament organization,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0008270,7.0,F,IDA,zinc ion binding,0.1213,Prost-T5,LEF_BACAN,Bacillus anthracis.,lef {ECO:0000303|PubMed:2509294},0.8787,1,0,0,,16.0048,29.1215,-188,33.213,831,577,809
g_15146,anno1.g15687.t1,GO:0016972,5.0,F,IDA,thiol oxidase activity,0.0183,ESM3c,ERO1_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,ERO1,0.9817,1,0,0,,18.6709,30.538,-45,19.6203,632,577,563
g_15146,anno1.g15687.t1,GO:0017177,4.0,C,IPI,glucosidase II complex,0.1187,Prost-T5,GLU2B_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,GTB1,0.8813,1,0,0,,18.6207,32.9655,-89,23.5862,725,577,702
g_15146,anno1.g15687.t1,GO:0019031,3.0,C,IDA,viral envelope,0.0208,ESM3c,GB_HHV8P,Human herpesvirus 8 type P (isolate GK18) (HHV-8) (Kaposi's sarcoma-associated herpesvirus).,gB {ECO:0000255|HAMAP-Rule:MF_04032},0.9792,1,0,0,,16.3763,27.6423,-154,34.8432,861,577,845
g_15146,anno1.g15687.t1,GO:0019953,2.0,P,IEP,sexual reproduction,0.0541,Ankh3-Large,Q9VUI7_DROME,Drosophila melanogaster (Fruit fly).,Dmel\CG3349 {ECO:0000313|EMBL:AAF49690.2},0.9459,1,0,0,,17.0552,30.5521,-134,35.2147,815,577,766
g_15146,anno1.g15687.t1,GO:0020007,2.0,C,TAS,apical complex,0.0136,ESM,Q7KQK5_PLAF7,Plasmodium falciparum (isolate 3D7).,,0.9864,1,0,0,,18.0654,31.1522,-92,29.4452,703,577,622
g_15146,anno1.g15687.t1,GO:0020009,5.0,C,IDA,microneme,0.0136,ESM,Q7KQK5_PLAF7,Plasmodium falciparum (isolate 3D7).,,0.9864,1,0,0,,18.0654,31.1522,-92,29.4452,703,577,622
g_15146,anno1.g15687.t1,GO:0020016,2.0,C,IDA,ciliary pocket,0.0528,Ankh3-Large,ESAG7_TRYBB,Trypanosoma brucei brucei.,ESAG7 {ECO:0000303|PubMed:12106867},0.9472,1,0,0,,13.1034,26.0345,-172,42.2414,580,577,338
g_15146,anno1.g15687.t1,GO:0020033,9.0,P,TAS,antigenic variation,0.0464,Ankh3-Large,Q38CQ3_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,,0.9536,2,0,0,,16.3009,29.3103,-111,29.7806,638,577,509
g_15146,anno1.g15687.t1,GO:0030246,2.0,F,IMP,carbohydrate binding,0.312,Prot-T5,HEMA_BRV1,Breda virus 1 (BRV-1).,HE,0.688,1,0,0,,15.736,27.242,-117,31.9797,591,577,416
g_15146,anno1.g15687.t1,GO:0030513,8.0,P,IMP,positive regulation of BMP signaling pathway,0.0143,ESM,Q9W494_DROME,Drosophila melanogaster (Fruit fly).,"cv {ECO:0000313|EMBL:AAF46063.1, ECO:0000313|FlyBase:FBgn0000394}",0.9857,1,0,0,,12.2241,21.562,-220,58.4041,589,577,257
g_15146,anno1.g15687.t1,GO:0030514,8.0,P,IDA,negative regulation of BMP signaling pathway,0.0143,ESM,Q9W494_DROME,Drosophila melanogaster (Fruit fly).,"cv {ECO:0000313|EMBL:AAF46063.1, ECO:0000313|FlyBase:FBgn0000394}",0.9857,1,0,0,,12.2241,21.562,-220,58.4041,589,577,257
g_15146,anno1.g15687.t1,GO:0031589,3.0,P,IMP,cell-substrate adhesion,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0034394,4.0,P,IMP,protein localization to cell surface,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0034975,3.0,P,IMP,protein folding in endoplasmic reticulum,0.0183,ESM3c,ERO1_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,ERO1,0.9817,1,0,0,,18.6709,30.538,-45,19.6203,632,577,563
g_15146,anno1.g15687.t1,GO:0036122,4.0,F,IPI,BMP binding,0.0143,ESM,Q9W494_DROME,Drosophila melanogaster (Fruit fly).,"cv {ECO:0000313|EMBL:AAF46063.1, ECO:0000313|FlyBase:FBgn0000394}",0.9857,1,0,0,,12.2241,21.562,-220,58.4041,589,577,257
g_15146,anno1.g15687.t1,GO:0044409,4.0,P,IMP,symbiont entry into host,0.0136,ESM,Q7KQK5_PLAF7,Plasmodium falciparum (isolate 3D7).,,0.9864,1,0,0,,18.0654,31.1522,-92,29.4452,703,577,622
g_15146,anno1.g15687.t1,GO:0044650,5.0,P,EXP,adhesion of symbiont to host cell,0.0136,ESM,AMA1_PLAFF,Plasmodium falciparum (isolate FC27 / Papua New Guinea).,AMA-1,0.9864,1,0,0,,16.4244,29.7965,-95,25.7267,688,577,622
g_15146,anno1.g15687.t1,GO:0045087,7.0,P,IMP,innate immune response,0.3177,Prot-T5,O76836_CAEEL,Caenorhabditis elegans.,,0.6823,1,0,0,,14.025,25.4563,-314,45.8213,1041,577,1028
g_15146,anno1.g15687.t1,GO:0045289,4.0,F,IDA,luciferin monooxygenase activity,0.0142,ESM,Q6UQE3_9MAXI,Metridia longa.,Luc {ECO:0000313|EMBL:AAR17541.1},0.9858,1,0,0,,11.9584,19.9307,-256,62.0451,577,577,219
g_15146,anno1.g15687.t1,GO:0046812,2.0,F,IDA,host cell surface binding,0.0136,ESM,Q7KQK5_PLAF7,Plasmodium falciparum (isolate 3D7).,,0.9864,1,0,0,,18.0654,31.1522,-92,29.4452,703,577,622
g_15146,anno1.g15687.t1,GO:0048636,5.0,P,IMP,positive regulation of muscle organ development,0.0143,ESM,Q9W494_DROME,Drosophila melanogaster (Fruit fly).,"cv {ECO:0000313|EMBL:AAF46063.1, ECO:0000313|FlyBase:FBgn0000394}",0.9857,1,0,0,,12.2241,21.562,-220,58.4041,589,577,257
g_15146,anno1.g15687.t1,GO:0050821,4.0,P,IMP,protein stabilization,0.3082,Prot-T5,SADA_DICDI,Dictyostelium discoideum (Social amoeba).,sadA,0.6918,1,0,0,,14.0062,25.3347,-258,42.5335,971,577,952
g_15146,anno1.g15687.t1,GO:0050829,7.0,P,IMP,defense response to Gram-negative bacterium,0.0118,ESM,DCT5_CAEEL,Caenorhabditis elegans.,dct-5,0.9882,1,0,0,,10.052,19.7574,-263,64.1248,577,577,207
g_15146,anno1.g15687.t1,GO:0050829,7.0,P,IMP,defense response to Gram-negative bacterium,0.019,ESM3c,DCT5_CAEEL,Caenorhabditis elegans.,dct-5,0.981,1,0,0,,10.052,19.7574,-263,64.1248,577,577,207
g_15146,anno1.g15687.t1,GO:0050829,7.0,P,IMP,defense response to Gram-negative bacterium,0.3141,Prot-T5,DCT5_CAEEL,Caenorhabditis elegans.,dct-5,0.6859,2,0,0,,10.052,19.7574,-263,64.1248,577,577,207
g_15146,anno1.g15687.t1,GO:0070880,10.0,P,IDA,fungal-type cell wall beta-glucan biosynthetic process,0.1187,Prost-T5,GLU2B_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,GTB1,0.8813,1,1,1,GO:0000271,18.6207,32.9655,-89,23.5862,725,577,702
g_15146,anno1.g15687.t1,GO:0090729,1.0,F,IDA,toxin activity,0.1213,Prost-T5,LEF_BACAN,Bacillus anthracis.,lef {ECO:0000303|PubMed:2509294},0.8787,1,0,0,,16.0048,29.1215,-188,33.213,831,577,809
g_15146,anno1.g15687.t1,GO:0099139,6.0,P,IMP,cheating during chimeric sorocarp development,0.1113,Prost-T5,Q54R76_DICDI,Dictyostelium discoideum (Social amoeba).,,0.8887,1,0,0,,16.5635,31.1146,-129,20.8978,646,577,580
g_15146,anno1.g15687.t1,GO:0110107,4.0,P,IMP,regulation of imaginal disc-derived wing vein specification,0.0143,ESM,Q9W494_DROME,Drosophila melanogaster (Fruit fly).,"cv {ECO:0000313|EMBL:AAF46063.1, ECO:0000313|FlyBase:FBgn0000394}",0.9857,1,0,0,,12.2241,21.562,-220,58.4041,589,577,257
g_15146,anno1.g15687.t1,GO:1903561,5.0,C,IDA,extracellular vesicle,0.0206,ESM3c,A0A1D8PER8_CANAL,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast).,"ERO1 {ECO:0000313|CGD:CAL0000201231, ECO:0000313|EMBL:AOW26635.1}",0.9794,1,0,0,,17.9792,32.838,-37,28.0832,673,577,580
g_1671,anno1.g1736.t1,GO:0000122,11.0,P,IMP,negative regulation of transcription by RNA polymerase II,0.0066,ESM,ZTF11_CAEEL,Caenorhabditis elegans.,ztf-11 {ECO:0000312|WormBase:F52F12.6a},0.9934,1,0,0,,16.302,27.2429,-142,42.2319,914,903,539
g_1671,anno1.g1736.t1,GO:0000122,11.0,P,IDA,negative regulation of transcription by RNA polymerase II,0.0225,ESM3c,A0A0B4KFC0_DROME,Drosophila melanogaster (Fruit fly).,"shn {ECO:0000313|EMBL:AGB93416.1, ECO:0000313|FlyBase:FBgn0003396}",0.9775,1,0,0,,11.9908,18.9085,-1014,65.8724,2602,903,2587
g_1671,anno1.g1736.t1,GO:0000321,8.0,P,IMP,re-entry into mitotic cell cycle after pheromone arrest,0.0219,ESM3c,POG1_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,POG1,0.9781,1,0,0,,11.8102,19.426,-347,61.5894,906,903,351
g_1671,anno1.g1736.t1,GO:0000785,2.0,C,IDA,chromatin,0.0196,Ankh3-Large,WGE_DROME,Drosophila melanogaster (Fruit fly).,wge,0.9804,1,0,0,,14.192,24.8658,-403,47.2868,1677,903,1658
g_1671,anno1.g1736.t1,GO:0000785,2.0,C,IDA,chromatin,0.0219,ESM3c,POG1_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,POG1,0.9781,1,0,0,,11.8102,19.426,-347,61.5894,906,903,351
g_1671,anno1.g1736.t1,GO:0000932,7.0,C,IDA,P-body,0.0189,ESM3c,CUP_DROME,Drosophila melanogaster (Fruit fly).,cup,0.9811,1,0,0,,16.184,31.0903,-94,27.9387,1174,903,1117
g_1671,anno1.g1736.t1,GO:0000978,8.0,F,IDA,RNA polymerase II cis-regulatory region sequence-specific DNA binding,0.0219,ESM3c,POG1_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,POG1,0.9781,1,0,0,,11.8102,19.426,-347,61.5894,906,903,351
g_1671,anno1.g1736.t1,GO:0000981,3.0,F,IDA,"DNA-binding transcription factor activity, RNA polymerase II-specific",0.0078,ESM,Q561Z2_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"tfe3a {ECO:0000313|EMBL:AAH92697.1, ECO:0000313|RefSeq:NP_571923.2, ECO:0000313|ZFIN:ZDB-GENE-010919-2}",0.9922,1,0,0,,14.8352,26.044,-173,41.5385,910,903,539
g_1671,anno1.g1736.t1,GO:0000981,3.0,F,IDA,"DNA-binding transcription factor activity, RNA polymerase II-specific",0.0225,ESM3c,A0A0B4KFC0_DROME,Drosophila melanogaster (Fruit fly).,"shn {ECO:0000313|EMBL:AGB93416.1, ECO:0000313|FlyBase:FBgn0003396}",0.9775,1,0,0,,11.9908,18.9085,-1014,65.8724,2602,903,2587
g_1671,anno1.g1736.t1,GO:0002119,5.0,P,IMP,nematode larval development,0.0066,ESM,EGL18_CAEEL,Caenorhabditis elegans.,egl-18 {ECO:0000312|WormBase:F55A8.1a},0.9934,2,0,0,,14.8066,21.8785,-282,58.674,905,903,376
g_1671,anno1.g1736.t1,GO:0002230,8.0,P,IMP,positive regulation of defense response to virus by host,0.0169,Prost-T5,A0A0B4KG87_DROME,Drosophila melanogaster (Fruit fly).,"Tab2 {ECO:0000313|EMBL:AGB93618.1, ECO:0000313|FlyBase:FBgn0086358}",0.9831,3,0,0,,16.4398,31.7277,-69,19.5812,955,903,820
g_1671,anno1.g1736.t1,GO:0003677,3.0,F,IDA,DNA binding,0.0071,ESM,AST8_DROME,Drosophila melanogaster (Fruit fly).,ase,0.9929,1,0,0,,15.0219,26.5351,-225,47.6974,912,903,486
g_1671,anno1.g1736.t1,GO:0003713,4.0,F,IMP,transcription coactivator activity,0.0072,ESM,SMA9_CAEEL,Caenorhabditis elegans.,sma-9 {ECO:0000312|WormBase:T05A10.1d},0.9928,1,0,0,,12.7499,20.3021,-849,60.2843,2251,903,2242
g_1671,anno1.g1736.t1,GO:0003713,4.0,F,IMP,transcription coactivator activity,0.0208,ESM3c,SMA9_CAEEL,Caenorhabditis elegans.,sma-9 {ECO:0000312|WormBase:T05A10.1d},0.9792,2,0,0,,12.7499,20.3021,-849,60.2843,2251,903,2242
g_1671,anno1.g1736.t1,GO:0003713,4.0,F,IMP,transcription coactivator activity,0.1567,Prot-T5,SMA9_CAEEL,Caenorhabditis elegans.,sma-9 {ECO:0000312|WormBase:T05A10.1d},0.8433,1,0,0,,12.7499,20.3021,-849,60.2843,2251,903,2242
g_1671,anno1.g1736.t1,GO:0003714,4.0,F,IMP,transcription corepressor activity,0.0072,ESM,SMA9_CAEEL,Caenorhabditis elegans.,sma-9 {ECO:0000312|WormBase:T05A10.1d},0.9928,1,0,0,,12.7499,20.3021,-849,60.2843,2251,903,2242
g_1671,anno1.g1736.t1,GO:0003714,4.0,F,IMP,transcription corepressor activity,0.0208,ESM3c,SMA9_CAEEL,Caenorhabditis elegans.,sma-9 {ECO:0000312|WormBase:T05A10.1d},0.9792,2,0,0,,12.7499,20.3021,-849,60.2843,2251,903,2242
g_1671,anno1.g1736.t1,GO:0003714,4.0,F,IMP,transcription corepressor activity,0.1567,Prot-T5,SMA9_CAEEL,Caenorhabditis elegans.,sma-9 {ECO:0000312|WormBase:T05A10.1d},0.8433,1,0,0,,12.7499,20.3021,-849,60.2843,2251,903,2242
g_1671,anno1.g1736.t1,GO:0003723,3.0,F,IDA,RNA binding,0.0189,ESM3c,CUP_DROME,Drosophila melanogaster (Fruit fly).,cup,0.9811,1,0,0,,16.184,31.0903,-94,27.9387,1174,903,1117
g_1671,anno1.g1736.t1,GO:0003725,4.0,F,IDA,double-stranded RNA binding,0.1506,Prot-T5,SEA2_CAEEL,Caenorhabditis elegans.,sea-2 {ECO:0000312|WormBase:K10G6.3g},0.8494,1,0,0,,14.2713,22.3178,-553,54.7065,1976,903,1968
g_1671,anno1.g1736.t1,GO:0003727,4.0,F,IDA,single-stranded RNA binding,0.1506,Prot-T5,SEA2_CAEEL,Caenorhabditis elegans.,sea-2 {ECO:0000312|WormBase:K10G6.3g},0.8494,1,0,0,,14.2713,22.3178,-553,54.7065,1976,903,1968
g_1671,anno1.g1736.t1,GO:0005634,5.0,C,IDA,nucleus,0.0066,ESM,EGL18_CAEEL,Caenorhabditis elegans.,egl-18 {ECO:0000312|WormBase:F55A8.1a},0.9934,4,0,0,,14.8066,21.8785,-282,58.674,905,903,376
g_1671,anno1.g1736.t1,GO:0005634,5.0,C,IDA,nucleus,0.0189,ESM3c,CUP_DROME,Drosophila melanogaster (Fruit fly).,cup,0.9811,4,0,0,,16.184,31.0903,-94,27.9387,1174,903,1117
g_1671,anno1.g1736.t1,GO:0005634,5.0,C,IC,nucleus,0.0171,Prost-T5,MSS11_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,MSS11,0.9829,1,0,0,,18.2672,32.3591,49,26.618,958,903,758
g_1671,anno1.g1736.t1,GO:0005634,5.0,C,IDA,nucleus,0.1387,Prot-T5,G5EF29_CAEEL,Caenorhabditis elegans.,"pqn-21 {ECO:0000313|EMBL:CCD66923.1, ECO:0000313|WormBase:C37A2.5a}",0.8613,5,0,0,,19.1116,32.3347,-20,25.3099,968,903,788
g_1671,anno1.g1736.t1,GO:0005654,2.0,C,IC,nucleoplasm,0.0078,ESM,Q561Z2_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"tfe3a {ECO:0000313|EMBL:AAH92697.1, ECO:0000313|RefSeq:NP_571923.2, ECO:0000313|ZFIN:ZDB-GENE-010919-2}",0.9922,1,0,0,,14.8352,26.044,-173,41.5385,910,903,539
g_1671,anno1.g1736.t1,GO:0005737,2.0,C,IDA,cytoplasm,0.0189,ESM3c,CUP_DROME,Drosophila melanogaster (Fruit fly).,cup,0.9811,1,0,0,,16.184,31.0903,-94,27.9387,1174,903,1117
g_1671,anno1.g1736.t1,GO:0005737,2.0,C,IDA,cytoplasm,0.1506,Prot-T5,SEA2_CAEEL,Caenorhabditis elegans.,sea-2 {ECO:0000312|WormBase:K10G6.3g},0.8494,1,0,0,,14.2713,22.3178,-553,54.7065,1976,903,1968
